name,omega1_1,phi1_1,d_1,r1_1,translate_x_1,translate_y_1,translate_z_1,rotate_phi_1,rotate_theta_1,rotate_psi_1,length_1,rmsd_1,omega1_2,phi1_2,d_2,r1_2,translate_x_2,translate_y_2,translate_z_2,rotate_phi_2,rotate_theta_2,rotate_psi_2,length_2,rmsd_2
loop_8163,1.75,2.00,1.51,2.26,0.15,-0.04,-9.24,-0.01,-0.03,0.00,17.00,0.54,1.75,2.98,1.51,2.26,3.09,-9.91,-9.72,-2.82,-0.17,0.94,17.00,0.07
loop_8164,1.75,2.10,1.51,2.26,0.17,-0.07,-9.09,-0.03,-0.04,0.00,16.00,0.28,1.75,-2.22,1.51,2.26,9.79,0.24,-9.68,3.11,-0.09,-2.47,17.00,0.27
loop_8165,1.75,2.11,1.51,2.26,-0.05,-0.03,-9.07,0.01,0.02,0.00,16.00,0.17,1.75,1.91,1.51,2.26,3.15,8.88,-4.63,3.08,-0.29,-2.74,17.00,0.16
loop_8166,1.75,2.11,1.51,2.26,0.28,-0.05,-9.04,-0.03,-0.05,0.00,16.00,0.41,1.75,-0.44,1.51,2.26,9.10,12.00,-7.48,2.46,-0.24,-0.64,18.00,0.15
loop_8167,1.75,2.10,1.51,2.26,0.06,0.07,-9.06,0.01,-0.01,-0.00,16.00,0.11,1.75,0.11,1.51,2.26,10.78,4.19,-6.72,-2.90,-0.31,1.79,17.00,0.63
loop_8168,1.75,2.09,1.51,2.26,0.00,0.03,-9.05,0.00,0.00,0.00,16.00,0.04,1.75,1.90,1.51,2.26,8.86,4.48,-6.78,-3.01,-0.29,2.26,17.00,0.15
loop_8169,1.75,2.07,1.51,2.26,-0.02,0.07,-9.09,0.01,0.01,0.00,16.00,0.16,1.75,-1.28,1.51,2.26,11.30,9.20,-7.42,2.69,-0.50,-1.67,18.00,0.13
loop_817,1.75,2.13,1.51,2.26,-0.06,0.08,-9.04,0.02,0.01,0.00,17.00,0.22,1.75,0.71,1.51,2.26,7.77,-5.70,-8.55,-2.87,-0.06,0.43,17.00,0.10
loop_8170,1.75,2.13,1.51,2.26,-0.01,-0.03,-9.05,0.00,0.01,0.00,16.00,0.17,1.75,1.53,1.51,2.26,5.47,8.66,-6.41,3.14,-0.52,-3.13,17.00,0.15
loop_8171,1.75,2.14,1.51,2.26,0.12,0.07,-9.00,0.00,-0.02,-0.00,16.00,0.24,1.75,1.10,1.51,2.26,5.21,6.41,-4.64,3.01,0.08,1.07,17.00,0.17
loop_8172,1.75,2.10,1.51,2.26,0.16,-0.19,-9.14,-0.05,-0.02,0.00,17.00,0.48,1.75,1.19,1.51,2.26,0.99,-10.61,-8.59,-2.82,0.14,-0.83,17.00,0.25
loop_8173,1.75,2.12,1.51,2.26,-0.03,0.01,-9.06,0.01,0.01,0.00,16.00,0.13,1.75,2.75,1.51,2.26,8.43,7.45,-6.16,3.07,-0.38,-2.77,17.00,0.10
loop_8174,1.75,2.11,1.51,2.26,-0.09,0.00,-9.05,0.01,0.03,0.00,16.00,0.22,1.75,1.29,1.51,2.26,7.46,5.78,-6.01,-2.94,-0.40,2.23,17.00,0.13
loop_8175,1.75,2.12,1.51,2.26,0.01,0.02,-9.07,0.01,0.00,0.00,16.00,0.11,1.75,1.79,1.51,2.26,7.81,9.46,-7.88,3.04,-0.67,-2.86,17.00,0.17
loop_8176,1.75,2.03,1.51,2.26,0.14,-0.15,-9.15,-0.04,-0.03,0.00,17.00,0.41,1.75,0.67,1.51,2.26,-2.02,-11.10,-9.75,-2.75,0.34,-1.42,17.00,0.21
loop_8177,1.75,2.13,1.51,2.26,-0.09,-0.06,-9.05,0.00,0.03,0.00,16.00,0.28,1.75,2.88,1.51,2.26,3.46,11.21,-4.90,2.80,-0.32,-1.52,17.00,0.10
loop_8178,1.75,2.09,1.51,2.26,0.02,0.07,-9.07,0.01,-0.00,-0.00,16.00,0.09,1.75,-2.60,1.51,2.26,6.34,9.04,-6.18,2.99,-0.16,-1.65,17.00,0.13
loop_8179,1.75,2.08,1.51,2.26,-0.07,0.01,-9.06,0.01,0.02,0.00,16.00,0.13,1.75,-2.68,1.51,2.26,7.72,7.93,-6.44,2.97,-0.27,-2.02,17.00,0.06
loop_818,1.75,2.11,1.51,2.26,0.20,-0.12,-9.16,-0.04,-0.02,0.00,17.00,0.47,1.75,-0.03,1.51,2.26,7.86,-6.34,-8.62,2.87,-0.43,-2.02,17.00,0.28
loop_8180,1.75,2.09,1.51,2.26,0.04,0.05,-9.05,0.01,-0.01,-0.00,16.00,0.08,1.75,2.43,1.51,2.26,7.89,6.76,-5.79,-3.13,-0.21,3.00,17.00,0.13
loop_8181,1.75,2.08,1.51,2.26,-0.10,0.04,-9.07,0.02,0.02,0.00,16.00,0.19,1.75,1.62,1.51,2.26,8.97,4.51,-7.11,-2.92,-0.38,2.12,17.00,0.13
loop_8182,1.75,2.14,1.51,2.26,0.08,0.08,-9.03,0.01,-0.01,-0.00,16.00,0.21,1.75,-0.85,1.51,2.26,0.95,11.11,-5.57,2.94,0.03,0.32,17.00,0.22
loop_8183,1.75,2.11,1.51,2.26,-0.06,-0.01,-9.07,0.00,0.01,0.00,16.00,0.12,1.75,1.76,1.51,2.26,3.48,7.99,-5.18,3.12,-0.24,-2.98,17.00,0.17
loop_8184,1.75,2.13,1.51,2.26,-0.02,0.02,-9.02,0.02,0.01,0.00,16.00,0.22,1.75,2.10,1.51,2.26,4.10,10.79,-6.60,2.96,-0.44,-2.38,17.00,0.07
loop_8185,1.75,2.10,1.51,2.26,-0.01,0.02,-9.05,0.01,0.01,0.00,16.00,0.06,1.75,0.02,1.51,2.26,10.75,2.40,-6.95,-2.70,-0.42,1.53,17.00,0.64
loop_8186,1.75,2.08,1.51,2.26,0.09,0.01,-9.12,-0.01,-0.02,0.00,16.00,0.19,1.75,-2.13,1.51,2.26,10.19,-0.35,-10.70,3.07,-0.20,-2.50,17.00,0.18
loop_8187,1.75,2.11,1.51,2.26,0.02,0.01,-9.06,0.00,-0.00,-0.00,16.00,0.07,1.75,0.29,1.51,2.26,10.35,4.41,-6.22,-2.87,-0.45,2.07,17.00,0.63
loop_8188,1.75,2.08,1.51,2.26,0.10,-0.10,-9.16,-0.03,-0.01,0.00,17.00,0.31,1.75,2.51,1.51,2.26,5.26,-10.60,-9.48,-2.71,-0.20,0.85,17.00,0.09
loop_8189,1.75,2.10,1.51,2.26,0.11,0.00,-9.08,-0.01,-0.02,0.00,16.00,0.16,1.75,-2.57,1.51,2.26,9.42,5.43,-5.52,3.06,-0.29,-2.62,18.00,0.13
loop_819,1.75,2.10,1.51,2.26,0.01,0.08,-9.03,0.02,-0.01,-0.00,17.00,0.16,1.75,1.31,1.51,2.26,6.97,-7.72,-8.11,-2.86,-0.06,0.42,17.00,0.09
loop_8190,1.75,2.11,1.51,2.26,-0.04,-0.03,-9.05,0.01,0.01,0.00,16.00,0.16,1.75,1.51,1.51,2.26,4.70,9.37,-6.28,3.06,-0.47,-2.80,17.00,0.24
loop_8191,1.75,2.14,1.51,2.26,0.32,-0.14,-9.01,-0.06,-0.07,0.00,16.00,0.53,1.75,-1.06,1.51,2.26,4.01,8.87,-5.59,3.00,-0.00,-0.06,17.00,0.20
loop_8192,1.75,2.10,1.51,2.26,-0.02,0.04,-9.06,0.01,0.01,0.00,16.00,0.08,1.75,-2.46,1.51,2.26,3.22,9.83,-3.41,2.95,0.01,0.07,16.00,0.19
loop_8193,1.75,2.12,1.51,2.26,0.01,0.02,-9.03,0.01,0.00,0.00,16.00,0.15,1.75,2.13,1.51,2.26,-11.18,4.99,-12.56,-2.70,1.00,-2.36,17.00,0.17
loop_8194,1.75,2.14,1.51,2.26,-0.02,-0.07,-9.03,-0.01,0.01,-0.00,16.00,0.20,1.75,-1.32,1.51,2.26,-0.12,11.65,-4.80,2.80,0.07,0.41,17.00,0.37
loop_8195,1.75,2.08,1.51,2.26,-0.03,0.04,-9.06,0.01,0.01,0.00,16.00,0.10,1.75,-1.17,1.51,2.26,8.41,5.33,-6.24,2.96,-0.15,-1.34,17.00,0.11
loop_8196,1.75,2.06,1.51,2.26,-0.02,0.08,-9.09,0.02,0.01,0.00,16.00,0.19,1.75,-0.06,1.51,2.26,7.21,12.64,-7.34,2.50,-0.16,-0.48,18.00,0.22
loop_8197,1.75,2.09,1.51,2.26,-0.08,-0.06,-9.04,0.00,0.02,0.00,16.00,0.22,1.75,1.53,1.51,2.26,6.66,8.75,-7.27,3.14,-0.54,-3.14,17.00,0.15
loop_8198,1.75,2.11,1.51,2.26,-0.07,-0.02,-9.04,0.01,0.02,0.00,16.00,0.18,1.75,1.43,1.51,2.26,3.62,9.06,-6.49,3.11,-0.45,-3.01,17.00,0.12
loop_8199,1.75,2.07,1.51,2.26,0.22,-0.30,-9.11,-0.06,-0.06,0.00,17.00,0.51,1.75,3.05,1.51,2.26,3.95,-9.57,-7.79,-2.94,-0.12,1.09,17.00,0.08
loop_82,1.75,2.09,1.51,2.26,-0.01,0.06,-9.09,0.01,0.00,0.00,16.00,0.09,1.75,2.06,1.51,2.26,-7.52,13.10,-11.04,2.06,1.03,1.51,17.00,0.21
loop_820,1.75,2.13,1.51,2.26,0.23,-0.01,-8.97,-0.01,-0.05,0.00,17.00,0.35,1.75,-0.08,1.51,2.26,6.05,-8.69,-6.47,-2.73,0.15,-0.69,17.00,0.11
loop_8200,1.75,2.09,1.51,2.26,-0.04,0.02,-9.05,0.01,0.01,0.00,16.00,0.11,1.75,8.87,1.51,2.26,9.12,2.97,-6.04,-3.05,-0.26,2.49,17.00,0.14
loop_8201,1.75,2.11,1.51,2.26,0.00,-0.01,-9.06,0.00,0.00,0.00,16.00,0.06,1.75,1.54,1.51,2.26,7.45,5.34,-6.01,-2.99,-0.32,2.23,17.00,0.13
loop_8202,1.75,2.09,1.51,2.26,-0.14,0.02,-9.08,0.02,0.04,0.00,16.00,0.27,1.75,1.93,1.51,2.26,5.22,8.86,-4.89,3.05,-0.39,-2.67,17.00,0.14
loop_8203,1.75,2.13,1.51,2.26,-0.05,-0.00,-9.04,0.01,0.02,0.00,16.00,0.20,1.75,8.96,1.51,2.26,5.60,9.63,-6.89,2.98,-0.34,-2.27,17.00,0.05
loop_8204,1.75,2.15,1.51,2.26,-0.00,-0.07,-9.02,-0.01,0.01,-0.00,16.00,0.23,1.75,-0.07,1.51,2.26,-3.14,11.46,-5.63,2.74,0.28,1.23,17.00,0.22
loop_8205,1.75,2.10,1.51,2.26,0.02,0.04,-9.05,0.01,-0.00,-0.00,16.00,0.06,1.75,2.20,1.51,2.26,9.08,3.30,-5.45,-3.01,-0.26,2.22,17.00,0.18
loop_8206,1.75,2.09,1.51,2.26,-0.06,0.01,-9.06,0.01,0.02,0.00,16.00,0.14,1.75,2.19,1.51,2.26,10.75,3.33,-7.24,-2.96,-0.43,2.34,17.00,0.13
loop_8207,1.75,2.10,1.51,2.26,-0.00,-0.00,-9.05,0.00,0.00,0.00,16.00,0.05,1.75,1.83,1.51,2.26,9.55,2.07,-5.71,-2.91,-0.30,1.81,17.00,0.24
loop_8208,1.75,2.12,1.51,2.26,-0.05,0.03,-9.06,0.02,0.02,0.00,16.00,0.18,1.75,2.32,1.51,2.26,1.56,10.14,-6.23,3.02,-0.20,-2.07,17.00,0.08
loop_8209,1.75,2.11,1.51,2.26,-0.15,-0.02,-9.09,0.01,0.04,0.00,16.00,0.28,1.75,1.74,1.51,2.26,5.97,8.43,-6.71,3.09,-0.48,-2.93,17.00,0.16
loop_821,1.75,2.13,1.51,2.26,0.12,-0.05,-9.02,-0.01,-0.02,0.00,17.00,0.22,1.75,-1.21,1.51,2.26,-3.73,-11.25,-10.72,-2.63,0.72,-1.92,17.00,0.16
loop_8210,1.75,2.13,1.51,2.26,0.06,0.15,-9.04,0.03,-0.01,-0.00,16.00,0.21,1.75,-1.58,1.51,2.26,1.72,9.97,-4.14,3.06,-0.02,-0.48,17.00,0.24
loop_8211,1.75,2.07,1.51,2.26,0.14,-0.13,-9.11,-0.03,-0.03,0.00,17.00,0.38,1.75,1.11,1.51,2.26,0.90,-12.26,-9.10,-2.61,0.19,-0.68,17.00,0.14
loop_8212,1.75,2.08,1.51,2.26,-0.06,-0.02,-9.07,0.00,0.01,0.00,16.00,0.11,1.75,0.88,1.51,2.26,4.21,6.68,-5.13,-3.05,-0.20,2.32,17.00,0.05
loop_8213,1.75,2.13,1.51,2.26,-0.04,0.01,-9.05,0.02,0.02,0.00,16.00,0.22,1.75,1.53,1.51,2.26,3.45,9.59,-5.67,3.03,-0.52,-2.72,17.00,0.06
loop_8214,1.75,2.05,1.51,2.26,0.11,-0.09,-9.13,-0.02,-0.03,0.00,17.00,0.30,1.75,1.70,1.51,2.26,3.27,-10.96,-10.09,-2.71,0.02,-0.10,17.00,0.15
loop_8215,1.75,2.09,1.51,2.26,0.09,-0.07,-9.11,-0.03,-0.02,0.00,16.00,0.20,1.75,1.52,1.51,2.26,10.73,1.55,-10.89,-2.86,-0.47,2.05,17.00,0.20
loop_8216,1.75,2.07,1.51,2.26,0.00,0.05,-9.08,0.01,0.00,0.00,16.00,0.12,1.75,1.24,1.51,2.26,7.66,5.34,-6.12,-2.99,-0.19,1.82,17.00,0.17
loop_8217,1.75,2.09,1.51,2.26,-0.09,-0.01,-9.06,0.01,0.03,0.00,16.00,0.21,1.75,2.55,1.51,2.26,-9.52,5.59,-8.74,-2.79,0.68,-2.19,17.00,0.21
loop_8218,1.75,2.11,1.51,2.26,-0.04,-0.01,-9.06,0.00,0.01,0.00,16.00,0.11,1.75,1.60,1.51,2.26,5.35,7.90,-5.82,-3.12,-0.31,2.98,17.00,0.19
loop_8219,1.75,2.12,1.51,2.26,0.03,-0.04,-9.04,-0.01,-0.00,0.00,16.00,0.11,1.75,2.27,1.51,2.26,5.58,8.23,-6.52,3.09,-0.27,-2.76,17.00,0.13
loop_822,1.75,2.12,1.51,2.26,-0.05,0.23,-9.03,0.06,-0.01,-0.00,17.00,0.43,1.75,-1.25,1.51,2.26,10.88,1.91,-8.59,2.92,-0.28,-1.80,17.00,0.10
loop_8220,1.75,2.12,1.51,2.26,0.08,0.14,-9.04,0.03,-0.01,-0.00,16.00,0.22,1.75,1.18,1.51,2.26,-0.11,9.63,-4.10,3.05,0.18,2.26,17.00,0.21
loop_8221,1.75,2.14,1.51,2.26,-0.03,0.08,-9.04,0.02,0.02,0.00,16.00,0.25,1.75,2.11,1.51,2.26,5.21,9.26,-5.91,3.10,-0.38,-2.94,17.00,0.16
loop_8222,1.75,2.11,1.51,2.26,-0.05,0.07,-9.07,0.03,0.02,0.00,16.00,0.24,1.75,2.58,1.51,2.26,-9.54,5.49,-7.22,-2.83,0.63,-2.24,17.00,0.12
loop_8223,1.75,2.12,1.51,2.26,0.28,0.04,-9.05,-0.01,-0.05,0.00,16.00,0.42,1.75,-1.14,1.51,2.26,6.86,9.28,-4.63,2.88,-0.11,-0.79,17.00,0.21
loop_8224,1.75,2.10,1.51,2.26,0.02,0.04,-9.04,0.01,-0.00,-0.00,16.00,0.07,1.75,1.30,1.51,2.26,9.01,3.69,-6.85,-2.88,-0.29,1.69,17.00,0.19
loop_8225,1.75,2.11,1.51,2.26,-0.08,0.01,-9.04,0.02,0.03,0.00,16.00,0.24,1.75,1.79,1.51,2.26,6.63,10.00,-7.04,3.00,-0.62,-2.71,17.00,0.15
loop_8226,1.75,2.10,1.51,2.26,0.20,-0.12,-9.07,-0.05,-0.05,0.00,16.00,0.38,1.75,1.67,1.51,2.26,10.35,2.91,-10.33,-3.01,-0.34,2.40,17.00,0.31
loop_8227,1.75,2.11,1.51,2.26,-0.03,-0.03,-9.05,0.01,0.01,0.00,16.00,0.15,1.75,1.77,1.51,2.26,6.73,9.11,-7.89,3.12,-0.64,-3.07,17.00,0.14
loop_8228,1.75,2.08,1.51,2.26,0.08,-0.03,-9.08,-0.02,-0.02,0.00,16.00,0.18,1.75,8.90,1.51,2.26,8.32,5.28,-6.06,-3.13,-0.22,3.04,17.00,0.06
loop_8229,1.75,2.09,1.51,2.26,-0.10,0.03,-9.07,0.02,0.02,0.00,16.00,0.19,1.75,1.53,1.51,2.26,10.85,3.09,-7.82,-2.79,-0.50,1.93,17.00,0.27
loop_823,1.75,2.11,1.51,2.26,-0.07,0.17,-9.09,0.05,0.00,0.00,17.00,0.35,1.75,0.75,1.51,2.26,8.43,-7.20,-8.71,-2.70,-0.05,0.24,17.00,0.21
loop_8230,1.75,2.05,1.51,2.26,0.25,-0.20,-9.11,-0.05,-0.06,0.00,17.00,0.58,1.75,-0.60,1.51,2.26,-5.44,-9.25,-13.64,-2.87,0.59,-2.29,17.00,0.37
loop_8231,1.75,2.11,1.51,2.26,-0.04,0.04,-9.07,0.02,0.02,0.00,16.00,0.22,1.75,1.66,1.51,2.26,4.12,10.31,-5.67,2.98,-0.51,-2.54,17.00,0.20
loop_8232,1.75,2.06,1.51,2.26,0.33,-0.06,-9.19,-0.04,-0.08,0.00,17.00,0.74,1.75,0.42,1.51,2.26,0.89,-9.89,-7.87,-2.86,0.22,-1.34,17.00,0.24
loop_8233,1.75,2.07,1.51,2.26,-0.10,0.08,-9.08,0.02,0.02,0.00,16.00,0.22,1.75,-0.63,1.51,2.26,9.71,11.89,-9.01,2.47,-0.40,-1.04,18.00,0.16
loop_8234,1.75,2.11,1.51,2.26,0.00,0.07,-9.08,0.02,0.00,0.00,16.00,0.11,1.75,1.32,1.51,2.26,9.70,6.30,-5.28,3.12,-0.42,-3.05,17.00,0.46
loop_8235,1.75,2.14,1.51,2.26,0.04,-0.02,-9.05,-0.00,-0.01,0.00,16.00,0.17,1.75,1.08,1.51,2.26,-3.84,10.31,-6.45,2.98,0.31,2.16,17.00,0.15
loop_8236,1.75,2.10,1.51,2.26,0.15,-0.12,-9.09,-0.04,-0.04,0.00,16.00,0.28,1.75,-1.96,1.51,2.26,12.15,-0.99,-12.80,3.01,-0.42,-2.53,17.00,0.13
loop_8237,1.75,2.10,1.51,2.26,-0.09,-0.04,-9.04,0.01,0.03,0.00,16.00,0.24,1.75,2.14,1.51,2.26,4.16,10.38,-5.24,2.96,-0.38,-2.25,17.00,0.19
loop_8238,1.75,2.04,1.51,2.26,0.28,-0.14,-9.08,-0.04,-0.06,0.00,17.00,0.49,1.75,1.52,1.51,2.26,2.81,-11.55,-9.81,-2.70,0.09,-0.39,17.00,0.20
loop_8239,1.75,2.09,1.51,2.26,0.30,-0.12,-9.03,-0.04,-0.07,0.00,17.00,0.46,1.75,1.37,1.51,2.26,5.27,-10.75,-8.67,-2.71,0.00,-0.01,17.00,0.16
loop_824,1.75,0.32,1.51,2.26,-0.44,-0.13,-10.61,-0.03,0.04,-0.00,18.00,0.58,1.75,0.47,1.51,2.26,-9.66,-0.67,-8.21,3.14,0.16,3.11,17.00,0.11
loop_8240,1.75,2.09,1.51,2.26,-0.11,-0.06,-9.05,0.00,0.03,0.00,16.00,0.23,1.75,1.98,1.51,2.26,4.21,9.55,-5.17,2.99,-0.39,-2.39,17.00,0.11
loop_8241,1.75,2.05,1.51,2.26,0.10,-0.15,-9.16,-0.03,-0.03,0.00,17.00,0.42,1.75,1.43,1.51,2.26,-2.66,-12.32,-10.30,-2.61,0.23,-0.81,17.00,0.17
loop_8242,1.75,2.12,1.51,2.26,0.12,0.04,-9.03,-0.00,-0.02,0.00,16.00,0.20,1.75,1.42,1.51,2.26,10.73,7.92,-6.24,2.98,-0.55,-2.56,17.00,0.20
loop_8243,1.75,2.07,1.51,2.26,0.44,-0.18,-9.10,-0.06,-0.09,0.00,17.00,0.71,1.75,1.08,1.51,2.26,-1.33,-12.21,-9.91,-2.67,0.32,-1.19,17.00,0.17
loop_8244,1.75,2.12,1.51,2.26,0.05,0.13,-9.06,0.03,-0.01,-0.00,16.00,0.19,1.75,1.65,1.51,2.26,5.51,9.86,-5.54,3.06,-0.45,-2.78,17.00,0.12
loop_8245,1.75,2.11,1.51,2.26,0.28,-0.10,-9.06,-0.04,-0.05,0.00,16.00,0.43,1.75,2.93,1.51,2.26,11.09,-0.77,-9.34,-3.11,-0.17,2.75,17.00,0.19
loop_8246,1.75,2.10,1.51,2.26,0.20,-0.12,-9.05,-0.03,-0.05,0.00,17.00,0.35,1.75,2.14,1.51,2.26,5.13,-9.87,-9.23,-2.79,-0.09,0.49,17.00,0.11
loop_8247,1.75,2.08,1.51,2.26,0.26,-0.12,-9.10,-0.04,-0.06,0.00,17.00,0.49,1.75,-2.25,1.51,2.26,5.28,-7.38,-7.73,-3.06,-0.18,2.28,17.00,0.18
loop_8248,1.75,2.09,1.51,2.26,-0.02,0.04,-9.06,0.01,0.01,0.00,16.00,0.07,1.75,1.99,1.51,2.26,8.17,5.36,-6.66,-3.05,-0.25,2.48,17.00,0.11
loop_8249,1.75,2.11,1.51,2.26,-0.10,-0.11,-9.03,-0.01,0.02,-0.00,16.00,0.24,1.75,1.95,1.51,2.26,-9.58,7.71,-8.76,-3.10,0.72,-3.03,17.00,0.14
loop_825,1.75,2.07,1.51,2.26,0.07,0.09,-9.05,0.02,-0.01,-0.00,16.00,0.16,1.75,1.58,1.51,2.26,4.40,10.66,-8.75,2.21,0.41,0.77,17.00,0.16
loop_8250,1.75,2.16,1.51,2.26,-0.00,0.10,-9.04,0.02,0.01,0.00,16.00,0.26,1.75,1.53,1.51,2.26,4.56,9.49,-5.76,3.10,-0.52,-2.98,17.00,0.18
loop_8251,1.75,2.10,1.51,2.26,0.02,0.07,-9.06,0.01,-0.00,-0.00,16.00,0.08,1.75,3.00,1.51,2.26,8.35,5.73,-5.52,3.13,-0.19,-3.03,17.00,0.16
loop_8252,1.75,2.10,1.51,2.26,-0.10,-0.12,-9.04,-0.01,0.03,-0.00,16.00,0.24,1.75,3.09,1.51,2.26,3.89,11.00,-6.33,2.83,-0.28,-1.44,17.00,0.11
loop_8253,1.75,2.08,1.51,2.26,0.01,0.06,-9.07,0.01,0.00,0.00,16.00,0.11,1.75,1.99,1.51,2.26,8.63,5.33,-5.40,-3.04,-0.31,2.50,17.00,0.08
loop_8254,1.75,2.07,1.51,2.26,-0.01,0.07,-9.08,0.01,0.01,0.00,16.00,0.14,1.75,-1.55,1.51,2.26,12.53,8.52,-7.29,2.72,-0.62,-1.97,18.00,0.42
loop_8255,1.75,2.03,1.51,2.26,0.16,-0.21,-9.21,-0.04,-0.03,0.00,17.00,0.55,1.75,2.34,1.51,2.26,2.24,-11.78,-8.83,-2.76,-0.06,0.31,17.00,0.10
loop_8256,1.75,2.05,1.51,2.26,0.21,-0.18,-9.08,-0.05,-0.05,0.00,17.00,0.46,1.75,1.46,1.51,2.26,2.21,-11.87,-8.92,-2.74,0.08,-0.38,17.00,0.28
loop_8257,1.75,2.10,1.51,2.26,0.04,0.01,-9.03,-0.00,-0.01,0.00,16.00,0.08,1.75,0.49,1.51,2.26,11.39,-3.62,-9.96,-2.39,-0.42,0.98,17.00,0.09
loop_8258,1.75,2.09,1.51,2.26,-0.11,0.03,-9.06,0.02,0.03,0.00,16.00,0.22,1.75,-0.60,1.51,2.26,5.67,12.56,-7.38,2.62,-0.14,-0.52,17.00,0.09
loop_8259,1.75,2.10,1.51,2.26,0.01,0.02,-9.05,0.00,0.00,0.00,16.00,0.05,1.75,2.07,1.51,2.26,10.40,1.87,-6.22,-2.92,-0.33,1.98,17.00,0.18
loop_826,1.75,2.13,1.51,2.26,0.01,-0.00,-9.06,-0.01,-0.00,0.00,17.00,0.14,1.75,1.70,1.51,2.26,2.19,-9.11,-7.62,-2.95,0.01,-0.10,17.00,0.15
loop_8260,1.75,2.03,1.51,2.26,0.13,-0.19,-9.16,-0.04,-0.03,0.00,17.00,0.45,1.75,1.03,1.51,2.26,-2.36,-10.38,-9.42,-2.86,0.26,-1.47,17.00,0.18
loop_8261,1.75,2.17,1.51,2.26,0.31,-0.13,-9.02,-0.05,-0.08,0.00,16.00,0.56,1.75,1.47,1.51,2.26,8.41,4.10,-9.46,-3.01,-0.30,2.31,17.00,0.22
loop_8262,1.75,2.07,1.51,2.26,0.03,0.09,-9.08,0.02,-0.00,-0.00,16.00,0.17,1.75,-1.35,1.51,2.26,12.31,9.14,-7.78,2.73,-0.56,-1.88,18.00,0.23
loop_8263,1.75,2.08,1.51,2.26,-0.02,0.05,-9.04,0.01,0.01,0.00,16.00,0.08,1.75,-0.96,1.51,2.26,7.95,10.90,-5.67,2.66,-0.27,-1.02,17.00,0.14
loop_8264,1.75,2.09,1.51,2.26,0.02,0.05,-9.05,0.01,-0.00,-0.00,16.00,0.07,1.75,1.38,1.51,2.26,9.11,3.58,-7.09,-2.87,-0.30,1.69,17.00,0.12
loop_8265,1.75,2.12,1.51,2.26,0.06,0.05,-9.06,0.01,-0.01,-0.00,16.00,0.13,1.75,1.71,1.51,2.26,10.76,3.93,-7.57,-2.83,-0.50,2.06,17.00,0.11
loop_8266,1.75,2.12,1.51,2.26,0.04,-0.02,-9.04,-0.01,-0.01,0.00,16.00,0.12,1.75,1.49,1.51,2.26,5.56,7.17,-6.42,-3.09,-0.22,2.65,17.00,0.16
loop_8267,1.75,2.08,1.51,2.26,0.24,-0.17,-9.10,-0.04,-0.06,0.00,17.00,0.48,1.75,2.43,1.51,2.26,6.56,-10.40,-8.51,-2.80,-0.18,0.94,17.00,0.09
loop_8268,1.75,2.03,1.51,2.26,0.02,-0.10,-9.19,-0.02,0.01,-0.00,17.00,0.34,1.75,2.76,1.51,2.26,2.79,-10.45,-9.41,-2.78,-0.14,0.76,17.00,0.08
loop_8269,1.75,2.11,1.51,2.26,-0.04,-0.06,-9.06,-0.00,0.01,-0.00,16.00,0.15,1.75,-2.60,1.51,2.26,1.40,11.76,-4.62,2.75,-0.16,-0.76,17.00,0.11
loop_827,1.75,2.14,1.51,2.26,-0.17,0.13,-9.01,0.05,0.02,0.00,17.00,0.47,1.75,-2.27,1.51,2.26,10.72,2.34,-6.22,3.08,-0.24,-2.67,17.00,0.17
loop_8270,1.75,2.08,1.51,2.26,0.22,0.10,-9.12,0.01,-0.04,-0.00,16.00,0.35,1.75,-1.85,1.51,2.26,10.26,0.82,-9.40,2.92,-0.07,-0.59,15.00,0.07
loop_8271,1.75,2.01,1.51,2.26,0.12,-0.18,-9.20,-0.03,-0.03,0.00,17.00,0.46,1.75,-0.12,1.51,2.26,-0.76,-10.53,-12.57,-2.74,0.32,-1.32,17.00,0.12
loop_8272,1.75,2.10,1.51,2.26,0.02,0.04,-9.05,0.01,-0.00,-0.00,16.00,0.06,1.75,2.75,1.51,2.26,8.90,6.78,-6.63,3.12,-0.30,-3.03,17.00,0.10
loop_8273,1.75,2.13,1.51,2.26,0.06,-0.03,-9.07,-0.01,-0.01,0.00,16.00,0.14,1.75,1.97,1.51,2.26,-10.19,8.18,-10.65,3.08,0.95,3.02,17.00,0.07
loop_8274,1.75,2.14,1.51,2.26,0.19,0.03,-9.02,-0.00,-0.03,0.00,16.00,0.28,1.75,3.07,1.51,2.26,12.73,0.75,-13.02,-3.06,-0.47,2.80,17.00,0.26
loop_8275,1.75,2.11,1.51,2.26,-0.01,0.05,-9.07,0.02,0.01,0.00,16.00,0.12,1.75,2.42,1.51,2.26,4.72,10.13,-4.41,2.97,-0.29,-2.09,17.00,0.20
loop_8276,1.75,2.13,1.51,2.26,0.09,0.11,-9.04,0.02,-0.01,-0.00,16.00,0.20,1.75,-1.37,1.51,2.26,9.05,10.32,-6.14,2.74,-0.33,-1.38,18.00,0.19
loop_8277,1.75,2.11,1.51,2.26,-0.04,-0.07,-9.05,-0.00,0.01,-0.00,16.00,0.14,1.75,-1.70,1.51,2.26,-0.66,9.93,-4.30,2.96,0.02,0.21,17.00,0.32
